Date,Open,High,Low,Close,Adj Close,Volume
2016-04-07,3033.100098,3111.000000,3033.100098,3038.100098,3038.100098,0
2016-04-08,3064.699951,3092.000000,3064.699951,3092.000000,3092.000000,0
2016-04-11,3053.800049,3091.000000,3051.000000,3053.000000,3053.000000,0
2016-04-12,3011.000000,3032.000000,3011.000000,3019.000000,3019.000000,0
2016-04-13,3016.699951,3019.000000,2972.600098,3005.000000,3005.000000,0
2016-04-14,2962.000000,3003.000000,2962.000000,2994.000000,2994.000000,0
2016-04-15,2947.899902,2997.000000,2.000000,2997.000000,2997.000000,0
2016-04-18,2945.800049,3003.000000,2944.500000,2969.000000,2969.000000,0
2016-04-19,2952.100098,2952.100098,2897.000000,2898.000000,2898.000000,0
2016-04-20,2919.399902,2919.399902,2853.300049,2901.000000,2901.000000,0
2016-04-21,2870.000000,2940.000000,2853.699951,2858.199951,2858.199951,0
2016-04-22,2895.300049,2946.000000,2895.300049,2946.000000,2946.000000,0
2016-04-25,2906.699951,2967.000000,2902.100098,2967.000000,2967.000000,0
2016-04-26,2900.000000,2954.000000,2900.000000,2954.000000,2954.000000,0
2016-04-27,2919.300049,2951.000000,2906.500000,2906.500000,2906.500000,0
2016-04-28,2890.100098,2890.100098,2875.000000,2875.000000,2875.000000,0
2016-04-29,2887.000000,2887.000000,2831.600098,2846.500000,2846.500000,0
2016-05-02,2815.000000,2815.000000,2810.699951,2811.199951,2811.199951,0
2016-05-03,2799.500000,2913.000000,2790.199951,2809.600098,2809.600098,0
2016-05-04,2867.800049,2955.000000,2867.800049,2955.000000,2955.000000,0
2016-05-05,2869.500000,2955.000000,2868.699951,2955.000000,2955.000000,0
2016-05-06,2917.800049,2967.000000,2907.600098,2967.000000,2967.000000,0
2016-05-09,2918.399902,2957.000000,2914.800049,2957.000000,2957.000000,0
2016-05-10,2915.500000,2973.000000,2912.800049,2973.000000,2973.000000,0
2016-05-11,2929.300049,2973.000000,2929.300049,2937.000000,2937.000000,0
2016-05-12,2922.199951,2946.000000,2892.199951,2946.000000,2946.000000,0
2016-05-13,2899.199951,2986.000000,2899.199951,2986.000000,2986.000000,0
2016-05-16,2909.800049,2950.500000,2909.800049,2950.500000,2950.500000,0
2016-05-17,2984.300049,3008.000000,2984.300049,3008.000000,3008.000000,0
2016-05-18,2986.699951,3037.000000,2986.699951,3023.000000,3023.000000,0
2016-05-19,2982.100098,3059.000000,2979.000000,3056.000000,3056.000000,0
2016-05-20,2979.800049,3056.000000,2979.800049,3050.000000,3050.000000,0
2016-05-23,3009.800049,3054.000000,3006.100098,3052.000000,3052.000000,0
2016-05-24,3004.800049,3062.000000,3004.800049,3062.000000,3062.000000,0
2016-05-25,3027.600098,3063.000000,3019.800049,3059.000000,3059.000000,0
2016-05-26,3015.500000,3059.000000,3015.500000,3051.000000,3051.000000,0
2016-05-27,3011.699951,3069.000000,3007.899902,3068.000000,3068.000000,0
2016-05-30,3027.100098,3027.100098,3017.399902,3017.399902,3017.399902,0
2016-05-31,3015.000000,3088.000000,3015.000000,3088.000000,3088.000000,0
2016-06-01,3022.000000,3120.000000,3022.000000,3112.000000,3112.000000,0
2016-06-02,3037.300049,3118.000000,3037.300049,3081.600098,3081.600098,0
2016-06-03,3081.300049,3085.000000,3012.000000,3012.000000,3012.000000,0
2016-06-06,2985.000000,3019.000000,2974.600098,3019.000000,3019.000000,0
2016-06-07,2968.300049,2975.500000,2941.000000,2941.000000,2941.000000,0
2016-06-08,2976.500000,2976.500000,2827.000000,2827.000000,2827.000000,0
2016-06-09,2889.399902,2940.000000,2876.300049,2940.000000,2940.000000,0
2016-06-10,2883.800049,2969.000000,2883.800049,2969.000000,2969.000000,0
2016-06-13,2906.899902,2995.000000,2906.899902,2995.000000,2995.000000,0
2016-06-14,2922.300049,3005.000000,2922.300049,3003.000000,3003.000000,0
2016-06-15,2956.100098,3003.000000,2952.000000,2952.000000,2952.000000,0
2016-06-16,2951.600098,3022.000000,2939.699951,3013.000000,3013.000000,0
2016-06-17,2922.199951,3019.000000,2922.199951,2968.000000,2968.000000,0
2016-06-20,2965.100098,3019.000000,2965.100098,2967.800049,2967.800049,0
2016-06-21,2965.899902,2975.000000,2932.500000,2949.300049,2949.300049,0
2016-06-22,2950.500000,2950.500000,2618.000000,2916.699951,2916.699951,0
2016-06-23,2923.399902,2923.399902,2877.300049,2877.899902,2877.899902,0
2016-06-24,2892.399902,2971.000000,2837.800049,2837.800049,2837.800049,0
2016-06-27,2859.600098,3057.000000,2859.600098,3057.000000,3057.000000,0
2016-06-28,2925.000000,3057.000000,2925.000000,2981.000000,2981.000000,0
2016-06-29,3016.300049,3016.300049,2910.000000,2935.199951,2935.199951,0
2016-06-30,2936.000000,2936.000000,2869.500000,2881.600098,2881.600098,0
2016-07-01,2881.000000,2932.000000,2871.000000,2871.800049,2871.800049,0
2016-07-04,2874.100098,2887.199951,2874.100098,2880.500000,2880.500000,0
2016-07-05,2883.100098,2981.000000,2883.100098,2909.600098,2909.600098,0
2016-07-06,2911.100098,3010.000000,2911.100098,2927.000000,2927.000000,0
2016-07-07,2928.500000,2987.000000,2928.500000,2961.500000,2961.500000,0
2016-07-08,2959.800049,2966.000000,2928.000000,2946.699951,2946.699951,0
2016-07-11,2948.600098,2948.600098,2888.199951,2935.000000,2935.000000,0
2016-07-12,2886.100098,2935.000000,2886.100098,2899.100098,2899.100098,0
2016-07-13,2900.399902,2939.000000,2872.199951,2872.199951,2872.199951,0
2016-07-14,2871.699951,2938.000000,2871.699951,2890.500000,2890.500000,0
2016-07-15,2892.199951,2922.000000,2872.300049,2898.600098,2898.600098,0
2016-07-18,2891.899902,2891.899902,2871.000000,2871.000000,2871.000000,0
2016-07-19,2873.399902,2885.500000,2873.399902,2885.500000,2885.500000,0
2016-07-20,2887.300049,2928.000000,2881.899902,2881.899902,2881.899902,0
2016-07-21,2881.000000,2941.000000,2879.800049,2879.800049,2879.800049,0
2016-07-22,2878.500000,2950.000000,2878.500000,2906.399902,2906.399902,0
2016-07-25,2907.500000,3013.000000,2903.899902,2903.899902,2903.899902,0
2016-07-26,2905.600098,3061.000000,2905.600098,3061.000000,3061.000000,0
2016-07-27,2973.699951,3081.000000,2973.699951,3080.000000,3080.000000,0
2016-07-28,3036.800049,3093.000000,3036.800049,3039.199951,3039.199951,0
2016-07-29,3038.500000,3083.000000,3031.899902,3031.899902,3031.899902,0
2016-08-01,3033.100098,3090.000000,3027.000000,3027.000000,3027.000000,0
2016-08-02,3025.899902,3102.000000,3025.899902,3038.100098,3038.100098,0
2016-08-03,3102.000000,3128.000000,3056.699951,3070.899902,3070.899902,0
2016-08-04,3071.399902,3094.000000,3049.300049,3081.000000,3081.000000,0
2016-08-05,3048.399902,3081.000000,3048.399902,3054.100098,3054.100098,0
2016-08-08,3054.600098,3065.000000,2992.000000,2992.000000,2992.000000,0
2016-08-09,2991.699951,2991.899902,2952.800049,2984.000000,2984.000000,0
2016-08-10,2942.399902,2984.000000,2939.300049,2939.300049,2939.300049,0
2016-08-11,2937.600098,2940.000000,2888.000000,2899.500000,2899.500000,0
2016-08-12,2898.600098,2928.000000,2843.199951,2843.199951,2843.199951,0
2016-08-15,2843.100098,2928.040039,2843.100098,2927.159912,2927.159912,0
2016-08-16,2882.899902,2927.389893,2882.899902,2885.899902,2885.899902,0
2016-08-17,2919.120117,2931.060059,2857.800049,2909.260010,2909.260010,0
2016-08-18,2909.270020,2910.080078,2859.199951,2894.020020,2894.020020,0
2016-08-19,2894.020020,2894.030029,2834.899902,2857.000000,2857.000000,0
2016-08-22,2842.100098,2890.560059,2842.100098,2888.639893,2888.639893,0
2016-08-23,2888.649902,2921.250000,2886.209961,2920.419922,2920.419922,0
2016-08-24,2854.699951,2937.699951,2854.699951,2937.520020,2937.520020,0
2016-08-25,2924.250000,2936.000000,2893.919922,2894.040039,2894.040039,0
2016-08-26,2898.000000,2925.050049,2851.600098,2876.100098,2876.100098,0
2016-08-29,2918.399902,2923.959961,2843.699951,2843.699951,2843.699951,0
2016-08-30,2897.469971,2919.250000,2876.199951,2880.399902,2880.399902,0
2016-08-31,2898.300049,2943.659912,2893.800049,2893.800049,2893.800049,0
2016-09-01,2893.600098,2936.659912,2893.600098,2915.100098,2915.100098,0
2016-09-02,2915.100098,2968.340088,2915.100098,2953.000000,2953.000000,0
2016-09-05,2952.000000,2995.050049,2895.500000,2895.500000,2895.500000,0
2016-09-06,2895.199951,2938.300049,2863.899902,2867.000000,2867.000000,0
2016-09-07,2864.899902,2866.699951,2828.800049,2861.610107,2861.610107,0
2016-09-08,2825.500000,2862.800049,2820.000000,2825.899902,2825.899902,0
2016-09-09,2825.399902,2919.000000,2797.600098,2806.000000,2806.000000,0
2016-09-12,2918.000000,2955.500000,2871.000000,2871.000000,2871.000000,0
2016-09-13,2870.800049,2992.969971,2870.800049,2975.000000,2975.000000,0
2016-09-14,2975.000000,3005.989990,2925.300049,2950.129883,2950.129883,0
2016-09-15,2925.800049,2971.909912,2904.500000,2926.899902,2926.899902,0
2016-09-16,2939.570068,2939.570068,2902.500000,2902.500000,2902.500000,0
2016-09-19,2902.500000,2955.649902,2902.500000,2916.870117,2916.870117,0
2016-09-20,2918.100098,2930.500000,2903.709961,2930.500000,2930.500000,0
2016-09-21,2887.399902,2916.000000,2871.600098,2891.270020,2891.270020,0
2016-09-22,2891.270020,2893.760010,2851.000000,2857.100098,2857.100098,0
2016-09-23,2900.250000,2920.989990,2838.800049,2838.800049,2838.800049,0
2016-09-26,2835.199951,2923.300049,2835.199951,2921.379883,2921.379883,0
2016-09-27,2871.100098,2941.239990,2871.100098,2883.550049,2883.550049,0
2016-09-28,2883.550049,2920.830078,2844.100098,2909.879883,2909.879883,0
2016-09-29,2842.600098,2909.879883,2840.100098,2867.100098,2867.100098,0
2016-09-30,2867.000000,2892.439941,2828.699951,2828.699951,2828.699951,0
2016-10-03,2830.699951,2961.770020,2830.699951,2932.750000,2932.750000,0
2016-10-04,2844.899902,2978.000000,2844.899902,2878.100098,2878.100098,0
2016-10-05,2877.300049,2989.459961,2874.000000,2930.000000,2930.000000,0
2016-10-06,2928.429932,2932.830078,2894.800049,2903.199951,2903.199951,0
2016-10-07,2903.199951,2930.000000,2844.800049,2844.800049,2844.800049,0
2016-10-10,2924.750000,2924.750000,2882.899902,2888.800049,2888.800049,0
2016-10-11,2889.199951,2929.510010,2881.000000,2920.179932,2920.179932,0
2016-10-12,2887.600098,2934.219971,2874.100098,2877.399902,2877.399902,0
2016-10-13,2877.300049,2938.149902,2852.399902,2852.399902,2852.399902,0
2016-10-14,2854.399902,2927.600098,2854.399902,2883.399902,2883.399902,0
2016-10-17,2884.800049,2921.000000,2874.600098,2916.949951,2916.949951,0
2016-10-18,2871.000000,2918.229980,2871.000000,2904.000000,2904.000000,0
2016-10-19,2883.600098,2924.399902,2862.199951,2914.899902,2914.899902,0
2016-10-20,2863.199951,2941.570068,2863.199951,2925.000000,2925.000000,0
2016-10-21,2926.399902,2929.320068,2882.199951,2882.199951,2882.199951,0
2016-10-24,2927.229980,2936.919922,2886.899902,2936.219971,2936.219971,0
2016-10-25,2892.699951,2946.250000,2892.199951,2935.090088,2935.090088,0
2016-10-26,2890.699951,2973.629883,2890.399902,2968.989990,2968.989990,0
2016-10-27,2893.399902,2975.250000,2893.399902,2958.010010,2958.010010,0
2016-10-28,2932.699951,2965.699951,2895.500000,2895.500000,2895.500000,0
2016-10-31,2959.870117,3004.000000,2938.199951,2938.199951,2938.199951,0
2016-11-01,2939.199951,3047.000000,2939.199951,3021.250000,3021.250000,0
2016-11-02,3021.250000,3069.250000,3021.250000,3069.250000,3069.250000,0
2016-11-03,3069.250000,3073.000000,3026.000000,3071.250000,3071.250000,0
2016-11-04,3071.250000,3071.250000,3017.300049,3017.300049,3017.300049,0
2016-11-07,3059.850098,3082.250000,3020.199951,3063.699951,3063.699951,0
2016-11-08,3063.699951,3063.699951,2951.000000,3001.399902,3001.399902,0
2016-11-09,3006.800049,3050.500000,2950.250000,2998.149902,2998.149902,0
2016-11-10,2998.149902,3118.000000,2957.899902,2960.699951,2960.699951,0
2016-11-11,2960.500000,3076.199951,2960.500000,3076.199951,3076.199951,0
2016-11-14,3090.100098,3138.600098,3090.100098,3116.250000,3116.250000,0
2016-11-15,3116.250000,3122.600098,3112.750000,3120.250000,3120.250000,0
2016-11-16,3120.250000,3131.000000,3074.290039,3074.290039,3074.290039,0
2016-11-17,3073.189941,3158.429932,3073.189941,3116.600098,3116.600098,0
2016-11-18,3164.899902,3181.000000,3156.250000,3180.250000,3180.250000,0
2016-11-21,3180.250000,3180.250000,3134.300049,3135.100098,3135.100098,0
2016-11-22,3146.250000,3178.949951,3101.699951,3150.750000,3150.750000,0
2016-11-23,3150.750000,3171.250000,3122.399902,3171.250000,3171.250000,0
2016-11-24,3171.250000,3174.449951,3123.500000,3128.100098,3128.100098,0
2016-11-25,3174.050049,3175.000000,3120.199951,3120.199951,3120.199951,0
2016-11-28,3165.649902,3176.250000,3110.199951,3128.100098,3128.100098,0
2016-11-29,3149.750000,3174.100098,3088.699951,3088.699951,3088.699951,0
2016-11-30,3088.899902,3160.750000,3072.250000,3072.750000,3072.750000,0
2016-12-01,3072.750000,3090.250000,3015.699951,3015.699951,3015.699951,0
2016-12-02,3072.250000,3072.250000,3019.300049,3021.699951,3021.699951,0
2016-12-05,3066.800049,3082.760010,3019.800049,3019.800049,3019.800049,0
2016-12-06,3082.290039,3083.600098,2995.399902,2995.399902,2995.399902,0
2016-12-07,3000.750000,3000.750000,2946.199951,2946.199951,2946.199951,0
2016-12-08,3002.000000,3002.250000,2956.800049,3001.750000,3001.750000,0
2016-12-09,3001.750000,3006.000000,2957.899902,2960.899902,2960.899902,0
2016-12-12,3005.800049,3008.040039,2966.899902,2989.000000,2989.000000,0
2016-12-13,2988.250000,2996.649902,2936.050049,2984.750000,2984.750000,0
2016-12-14,2968.250000,2972.489990,2955.399902,2955.399902,2955.399902,0
2016-12-15,2968.300049,3014.260010,2914.300049,2914.300049,2914.300049,0
2016-12-16,3001.260010,3005.000000,2951.699951,3004.750000,3004.750000,0
2016-12-19,2998.899902,3027.800049,2948.000000,2968.199951,2968.199951,0
2016-12-20,3013.100098,3013.100098,2955.399902,2955.399902,2955.399902,0
2016-12-21,2955.300049,2997.899902,2955.300049,2994.250000,2994.250000,0
2016-12-22,2994.250000,3009.000000,2950.500000,2950.500000,2950.500000,0
2016-12-23,2996.750000,2998.070068,2949.800049,2949.800049,2949.800049,0
2016-12-26,2989.669922,2995.399902,2948.199951,2948.199951,2948.199951,0
2016-12-27,2997.750000,2998.750000,2949.800049,2949.800049,2949.800049,0
2016-12-28,2994.949951,3017.050049,2947.899902,2947.899902,2947.899902,0
2016-12-29,2990.600098,3026.550049,2977.600098,2993.729980,2993.729980,0
2016-12-30,2993.729980,3001.500000,2964.699951,2964.699951,2964.699951,0
2017-01-02,3000.250000,3000.949951,2957.100098,2957.100098,2957.100098,0
2017-01-03,3004.149902,3004.149902,2950.699951,2950.699951,2950.699951,0
2017-01-04,2999.949951,2999.949951,2916.199951,2916.199951,2916.199951,0
2017-01-05,2902.000000,2969.399902,2891.100098,2891.100098,2891.100098,0
2017-01-06,2941.550049,2941.550049,2884.500000,2897.899902,2897.899902,0
2017-01-09,2922.500000,2943.159912,2865.699951,2865.699951,2865.699951,0
2017-01-10,2864.100098,2952.000000,2864.100098,2887.399902,2887.399902,0
2017-01-11,2886.899902,2993.250000,2886.899902,2888.800049,2888.800049,0
2017-01-12,2888.800049,2976.909912,2888.800049,2931.399902,2931.399902,0
2017-01-13,2922.750000,2944.250000,2877.899902,2877.899902,2877.899902,0
2017-01-16,2944.250000,2944.260010,2895.199951,2895.199951,2895.199951,0
2017-01-17,2939.899902,2944.300049,2895.899902,2895.899902,2895.899902,0
2017-01-18,2941.250000,2941.250000,2873.500000,2886.500000,2886.500000,0
2017-01-19,2931.750000,2945.750000,2929.300049,2942.750000,2942.750000,0
2017-01-20,2942.750000,2945.979980,2891.199951,2919.750000,2919.750000,0
2017-01-23,2919.750000,2925.000000,2872.199951,2923.750000,2923.750000,0
2017-01-24,2923.750000,2934.199951,2865.699951,2925.250000,2925.250000,0
2017-01-25,2925.250000,2930.750000,2919.250000,2919.250000,2919.250000,0
2017-01-26,2918.750000,2939.250000,2893.000000,2893.000000,2893.000000,0
2017-01-27,2937.750000,2941.449951,2924.530029,2929.649902,2929.649902,0
2017-01-30,2929.590088,2939.540039,2884.699951,2927.679932,2927.679932,0
2017-01-31,2927.679932,2936.699951,2905.750000,2915.000000,2915.000000,0
2017-02-01,2905.750000,2915.919922,2880.600098,2904.250000,2904.250000,0
2017-02-02,2904.250000,2905.699951,2873.000000,2873.500000,2873.500000,0
2017-02-03,2873.500000,2878.360107,2815.300049,2815.300049,2815.300049,0
2017-02-06,2848.250000,2858.820068,2802.600098,2851.750000,2851.750000,0
2017-02-07,2851.750000,2871.379883,2843.750000,2843.750000,2843.750000,0
2017-02-08,2843.750000,2881.800049,2798.100098,2876.280029,2876.280029,0
2017-02-09,2876.280029,2881.429932,2843.399902,2858.100098,2858.100098,0
2017-02-10,2858.100098,2863.649902,2844.919922,2851.419922,2851.419922,0
2017-02-13,2851.100098,2878.629883,2815.600098,2876.500000,2876.500000,0
2017-02-14,2876.500000,2877.699951,2816.899902,2870.780029,2870.780029,0
2017-02-15,2870.780029,2879.100098,2858.000000,2873.300049,2873.300049,0
2017-02-16,2873.300049,2883.050049,2809.100098,2813.100098,2813.100098,0
2017-02-17,2875.000000,2901.149902,2814.199951,2884.750000,2884.750000,0
2017-02-20,2884.750000,2886.899902,2832.699951,2842.800049,2842.800049,0
2017-02-21,2884.600098,2905.459961,2884.590088,2897.280029,2897.280029,0
2017-02-22,2897.280029,2900.379883,2888.250000,2889.500000,2889.500000,0
2017-02-23,2889.500000,2889.830078,2840.500000,2867.979980,2867.979980,0
2017-02-24,2867.979980,2890.649902,2867.260010,2887.750000,2887.750000,0
2017-02-27,2887.750000,2896.219971,2832.500000,2890.250000,2890.250000,0
2017-02-28,2890.250000,2927.110107,2890.250000,2918.100098,2918.100098,0
2017-03-01,2918.100098,2934.399902,2916.129883,2928.830078,2928.830078,0
2017-03-02,2928.830078,2976.199951,2926.870117,2976.199951,2976.199951,0
2017-03-03,2976.199951,2987.060059,2947.429932,2974.250000,2974.250000,0
2017-03-06,2973.250000,2974.760010,2927.699951,2969.219971,2969.219971,0
2017-03-07,2969.219971,2979.360107,2950.250000,2951.929932,2951.929932,0
2017-03-08,2951.929932,2997.850098,2914.699951,2914.699951,2914.699951,0
2017-03-09,2990.750000,3019.530029,2915.800049,2996.399902,2996.399902,0
2017-03-10,2996.399902,3002.850098,2941.300049,2979.000000,2979.000000,0
2017-03-13,2979.750000,2994.250000,2923.000000,2982.300049,2982.300049,0
2017-03-14,2982.300049,2997.949951,2937.899902,2992.780029,2992.780029,0
2017-03-15,2992.780029,2992.780029,2964.280029,2964.280029,2964.280029,0
2017-03-16,2964.280029,2968.310059,2910.800049,2910.800049,2910.800049,0
2017-03-17,2921.209961,2921.300049,2875.500000,2875.500000,2875.500000,0
2017-03-20,2913.250000,2913.600098,2865.800049,2911.229980,2911.229980,0
2017-03-21,2911.229980,2914.120117,2891.290039,2914.120117,2914.120117,0
2017-03-22,2914.120117,2945.300049,2909.300049,2917.699951,2917.699951,0
2017-03-23,2917.699951,2930.110107,2909.489990,2916.949951,2916.949951,0
2017-03-24,2916.949951,2918.100098,2874.600098,2874.600098,2874.600098,0
2017-03-27,2862.300049,2920.000000,2852.100098,2909.750000,2909.750000,0
2017-03-28,2852.899902,2921.250000,2852.899902,2905.679932,2905.679932,0
2017-03-29,2922.830078,2923.199951,2876.649902,2877.500000,2877.500000,0
2017-03-30,2901.429932,2901.429932,2870.050049,2884.830078,2884.830078,0
2017-03-31,2885.000000,2892.659912,2846.899902,2846.899902,2846.899902,0
2017-04-03,2871.909912,2872.219971,2861.469971,2869.379883,2869.379883,0
2017-04-04,2822.500000,2881.320068,2822.500000,2864.489990,2864.489990,0
2017-04-05,2813.000000,2866.209961,2813.000000,2857.919922,2857.919922,0
2017-04-06,2819.600098,2858.250000,2812.000000,2853.879883,2853.879883,0
2017-04-07,2818.500000,2861.709961,2818.500000,2860.389893,2860.389893,0
2017-04-10,2863.889893,2869.800049,2845.239990,2860.919922,2860.919922,0
2017-04-11,2860.919922,2875.000000,2860.919922,2875.000000,2875.000000,0
2017-04-12,2863.100098,2877.989990,2829.600098,2870.429932,2870.429932,0
2017-04-13,2868.800049,2869.250000,2867.620117,2867.620117,2867.620117,0
2017-04-14,2866.360107,2867.620117,2830.500000,2830.500000,2830.500000,0
2017-04-17,2831.199951,2876.550049,2831.199951,2850.139893,2850.139893,0
2017-04-18,2822.199951,2865.600098,2803.500000,2839.250000,2839.250000,0
2017-04-19,2839.250000,2868.129883,2838.719971,2867.250000,2867.250000,0
2017-04-20,2867.250000,2870.250000,2848.250000,2849.469971,2849.469971,0
2017-04-21,2869.290039,2877.669922,2796.699951,2796.699951,2796.699951,0
2017-04-24,2759.000000,2876.050049,2759.000000,2870.000000,2870.000000,0
2017-04-25,2827.600098,2903.100098,2821.399902,2897.449951,2897.449951,0
2017-04-26,2812.500000,2929.669922,2812.500000,2850.199951,2850.199951,0
2017-04-27,2904.919922,2950.139893,2883.399902,2939.000000,2939.000000,0
2017-04-28,2892.699951,2960.449951,2892.699951,2940.139893,2940.139893,0
2017-05-01,2903.699951,2961.139893,2903.699951,2939.750000,2939.750000,0
2017-05-02,2902.899902,2945.750000,2895.500000,2938.250000,2938.250000,0
2017-05-03,2938.250000,2941.669922,2923.830078,2928.290039,2928.290039,0
2017-05-04,2901.300049,2928.760010,2884.699951,2928.750000,2928.750000,0
2017-05-05,2870.100098,2982.820068,2870.100098,2926.199951,2926.199951,0
2017-05-08,2935.699951,2961.219971,2935.699951,2960.250000,2960.250000,0
2017-05-09,2905.500000,2977.000000,2905.500000,2976.750000,2976.750000,0
2017-05-10,2919.199951,2976.760010,2919.199951,2940.250000,2940.250000,0
2017-05-11,2963.280029,2965.270020,2895.899902,2924.949951,2924.949951,0
2017-05-12,2897.800049,2942.100098,2880.899902,2918.919922,2918.919922,0
2017-05-15,2867.100098,2919.250000,2867.100098,2894.110107,2894.110107,0
2017-05-16,2896.929932,2900.899902,2824.399902,2824.399902,2824.399902,0
2017-05-17,2824.399902,2894.879883,2821.500000,2821.500000,2821.500000,0
2017-05-18,2876.629883,2939.250000,2876.629883,2923.540039,2923.540039,0
2017-05-19,2909.879883,2930.429932,2869.000000,2869.000000,2869.000000,0
2017-05-22,2870.100098,2904.229980,2838.600098,2904.199951,2904.199951,0
2017-05-23,2888.199951,2907.520020,2888.199951,2905.399902,2905.399902,0
2017-05-24,2877.100098,2909.250000,2877.100098,2904.290039,2904.290039,0
2017-05-25,2905.360107,2917.780029,2898.500000,2916.750000,2916.750000,0
2017-05-26,2864.399902,2917.479980,2864.399902,2884.699951,2884.699951,0
2017-05-29,2909.010010,2910.000000,2871.500000,2871.500000,2871.500000,0
2017-05-30,2880.199951,2918.850098,2868.000000,2917.250000,2917.250000,0
2017-05-31,2862.100098,2925.780029,2862.100098,2916.000000,2916.000000,0
2017-06-01,2916.000000,2918.290039,2891.100098,2891.100098,2891.100098,0
2017-06-02,2875.399902,2909.199951,2832.100098,2832.100098,2832.100098,0
2017-06-05,2833.500000,2898.250000,2833.500000,2898.250000,2898.250000,0
2017-06-06,2898.250000,2900.110107,2857.399902,2893.580078,2893.580078,0
2017-06-07,2893.580078,2918.250000,2892.669922,2913.780029,2913.780029,0
2017-06-08,2839.300049,2918.899902,2839.300049,2917.030029,2917.030029,0
2017-06-09,2917.580078,2918.919922,2912.969971,2913.750000,2913.750000,0
2017-06-12,2869.199951,2930.250000,2868.199951,2929.840088,2929.840088,0
2017-06-13,2874.899902,2933.780029,2874.899902,2928.250000,2928.250000,0
2017-06-14,2928.449951,2934.000000,2921.929932,2934.000000,2934.000000,0
2017-06-15,2923.750000,2951.330078,2923.750000,2951.169922,2951.169922,0
2017-06-16,2951.000000,2972.750000,2949.469971,2972.750000,2972.750000,0
2017-06-19,2974.010010,2975.360107,2973.020020,2974.659912,2974.659912,0
2017-06-20,2974.810059,3041.030029,2974.600098,3029.659912,3029.659912,0
2017-06-21,3030.060059,3057.340088,2982.399902,2982.399902,2982.399902,0
2017-06-22,3040.800049,3056.679932,3013.899902,3024.949951,3024.949951,0
2017-06-23,3017.600098,3049.260010,2982.399902,3019.629883,3019.629883,0
2017-06-26,3018.929932,3022.120117,2978.399902,3019.350098,3019.350098,0
2017-06-27,2976.600098,3031.919922,2975.600098,3026.719971,3026.719971,0
2017-06-28,2957.199951,3029.929932,2957.199951,3018.919922,3018.919922,0
2017-06-29,3018.919922,3046.000000,3016.750000,3044.399902,3044.399902,0
2017-06-30,2967.600098,3055.239990,2967.600098,3042.280029,3042.280029,0
2017-07-03,2998.600098,3046.649902,2998.600098,3044.580078,3044.580078,0
